06:49:18 node->uv_mutex_init(0x3921920, 0x7ffdb6a07b18, 0x7ffdb6a07b38, 0x386bef8) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee588b471ad4
06:49:35 node->uv_now(0x7f16e7d67260, 0x7bd0, 0xbfc6, 0x7bd0) = 0xbfc6
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x40bd, 0) = 0xbfc6
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0xe19cfb0)          = 12
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb6ef8fae8
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc017, 0x7f16e4eb3b00) = 0xb73404af7
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7c0a, 0xc01c, 0x7c0a) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xe19cf48, 0, 8, 0xe19cfb0) = 0
06:49:35 libuv.so.1->uv_timer_again(0xdf6e680, 0x7f16e7d67468, 0x7ffdb6a07630, 0xe19cfb0) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee588c37d654
06:49:35 node->uv_now(0x7f16e7d67260, 0x7c12, 0xc020, 0x7c12) = 0xc020
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee588c3d2fd4
06:49:35 node->uv_now(0x7f16e7d67260, 0x7c16, 0xc022, 0x7c16) = 0xc022
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x4119, 0) = 0xc022
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0x7f16e7d67468)     = 12
06:49:35 libuv.so.1->uv_timer_again(0xe19cf48, 3, 0x7ffdb6a07630, 0xdf4a750) = 0
06:49:35 node->uv_hrtime(0xde8fc10, 0, 2, 0xe216340)        = 0xb747c919e
06:49:35 node->uv_mutex_lock(0xdeda7c8, 9, 0xdeda670, 0xdeda678) = 0
06:49:35 node->uv_cond_signal(0xdeda7f0, 0, 0xdedab18, 0xdedab20) = 0
06:49:35 node->uv_mutex_unlock(0xdeda7c8, 0, 0xdedab18, 0xdedab20) = 0
06:49:35 node->uv_async_send(0xdeda2c0, 0, 0, 0xdedab20)    = 0
06:49:35 node->uv_close(0xe19cf48, 0xf0aa50, 0xdfe2c80, 1 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xe19cf48, 0xf0aa50, 0x7f16e7d5d960, 1) = 0
06:49:35 <... uv_close resumed> )                           = 0x7f16e7d67260
06:49:35 node->uv_mutex_lock(0xdeda7c8, 0x7ffdb6a034a0, 0x7ffdb6a03490, 0) = 0
06:49:35 node->uv_mutex_unlock(0xdeda7c8, 0xdedab20, 0xdedab18, 0) = 0
06:49:35 node->uv_timer_init(0x7f16e7d67260, 0xdfc9438, 8100, 40) = 0
06:49:35 node->uv_timer_start(0xdfc9438, 0xf0a910, 8100, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdfc9438, 0xf0a910, 8100, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_unref(0xdfc9438, 0xdf6e6e8, 12, 0xdf6e6e8) = 0x7f16e7d67260
06:49:35 node->uv_mutex_lock(0xdeda7c8, 0xdfe2c80, 4, 0xdf6e6e8) = 0
06:49:35 node->uv_mutex_unlock(0xdeda7c8, 0, 1, 0)          = 0
06:49:35 node->uv_mutex_lock(0xdeda6e8, 0, 0, 0)            = 0
06:49:35 node->uv_mutex_unlock(0xdeda6e8, 0xe137200, 0xe60c7c0, 0xe09c630) = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb74bd54c7
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc073, 0x7f16e4eb3b00) = 0xb78b0d7ba
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7c68, 0xc078, 0x7c68) = 0
06:49:35 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee588d2b3e94
06:49:35 node->uv_now(0x7f16e7d67260, 0x7c6e, 0xc07b, 0x7c6e) = 0xc07b
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee588d309814
06:49:35 node->uv_now(0x7f16e7d67260, 0x7c72, 0xc07d, 0x7c72) = 0xc07d
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x4174, 0) = 0xc07d
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb79fb1ec5
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc0cf, 0x7f16e4eb3b00) = 0xb7e37eafb
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7cb2, 0xc0d4, 0x7cb2) = 0
06:49:35 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee588e215394
06:49:35 node->uv_now(0x7f16e7d67260, 0x7cb8, 0xc0d7, 0x7cb8) = 0xc0d7
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee588e26ad14
06:49:35 node->uv_now(0x7f16e7d67260, 0x7cbc, 0xc0d9, 0x7cbc) = 0xc0d9
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x41d0, 0) = 0xc0d9
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb7f8ca7c4
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc12c, 0x7f16e4eb3b00) = 0xb83bf4c75
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7cfa, 0xc131, 0x7cfa) = 0
06:49:35 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee588f1a1554
06:49:35 node->uv_now(0x7f16e7d67260, 0x7d00, 0xc134, 0x7d00) = 0xc134
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee588f1f6ed4
06:49:35 node->uv_now(0x7f16e7d67260, 0x7d04, 0xc136, 0x7d04) = 0xc136
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x422d, 0) = 0xc136
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb84eca496
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc188, 0x7f16e4eb3b00) = 0xb8936c73b
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7d7c, 0xc18d, 0x7d7c) = 0
06:49:35 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee5890102a54
06:49:35 node->uv_now(0x7f16e7d67260, 0x7d82, 0xc190, 0x7d82) = 0xc190
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee58901583d4
06:49:35 node->uv_now(0x7f16e7d67260, 0x7d86, 0xc192, 0x7d86) = 0xc192
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x4289, 0) = 0xc192
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb8a58dc86
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc1e4, 0x7f16e4eb3b00) = 0xb8eaed081
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:35 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7dc0, 0xc1e9, 0x7dc0) = 0
06:49:35 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:35 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee5891063f54
06:49:35 node->uv_now(0x7f16e7d67260, 0x7dc6, 0xc1ec, 0x7dc6) = 0xc1ec
06:49:35 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee58910b98d4
06:49:35 node->uv_now(0x7f16e7d67260, 0x7dca, 0xc1ee, 0x7dca) = 0xc1ee
06:49:35 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:35 <... uv_try_write resumed> )                       = 4
06:49:35 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:35 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:35 <... uv_try_write resumed> )                       = 3
06:49:35 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x42e5, 0) = 0xc1ee
06:49:35 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:35 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:35 <... uv_timer_start resumed> )                     = 0
06:49:35 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:35 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb8feb1d2d
06:49:35 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:35 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:36 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc240, 0x7f16e4eb3b00) = 0xb942cd7f9
06:49:36 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:36 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:36 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:36 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7e02, 0xc245, 0x7e02) = 0
06:49:36 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:36 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee5891f9a794
06:49:36 node->uv_now(0x7f16e7d67260, 0x7e06, 0xc247, 0x7e06) = 0xc247
06:49:36 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee5891ff0114
06:49:36 node->uv_now(0x7f16e7d67260, 0x7e0a, 0xc249, 0x7e0a) = 0xc249
06:49:36 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:36 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:36 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:36 <... uv_try_write resumed> )                       = 4
06:49:36 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:36 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:36 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:36 <... uv_try_write resumed> )                       = 4
06:49:36 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:36 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:36 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:36 <... uv_try_write resumed> )                       = 3
06:49:36 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 0x4340, 0) = 0xc249
06:49:36 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:36 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:36 <... uv_timer_start resumed> )                     = 0
06:49:36 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:36 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0x7f16e45d6004, 0x7f16e4eb3b00) = 0xb9569c24e
06:49:36 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:36 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:36 libuv.so.1->uv_hrtime(0x7f16e7d67260, 0x431bde82d7b634db, 0xc29a, 0x7f16e4eb3b00) = 0xb99922a02
06:49:36 libuv.so.1->uv_mutex_lock(0xdec56e8, 49, 0, 23)    = 0
06:49:36 libuv.so.1->uv_mutex_unlock(0xdec56e8, 0, 1, 0)    = 0
06:49:36 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:36 libuv.so.1->uv_timer_stop(0xdf6e680, 0x7e4e, 0xc29f, 0x7e4e) = 0
06:49:36 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:36 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee5892ea6314
06:49:36 node->uv_now(0x7f16e7d67260, 0x7e52, 0xc2a1, 0x7e52) = 0xc2a1
06:49:36 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee5892ea6314
06:49:36 node->uv_now(0x7f16e7d67260, 0x7e52, 0xc2a1, 0x7e52) = 0xc2a1
06:49:36 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:36 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:36 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:36 <... uv_try_write resumed> )                       = 4
06:49:36 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:36 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:36 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:36 <... uv_try_write resumed> )                       = 4
06:49:36 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
